Region,Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
East Midlands,5,4,15-19,40-44,0.09462489897010891,0,0.2647086359668329
East of England,5,4,15-19,40-44,0.06923824997942034,0,0.21432012252287577
Greater London,5,4,15-19,40-44,0.02668254624815875,0,0.1324938000299854
North East,5,4,15-19,40-44,0.08416181588952752,0,0.5439423775895671
North West,5,4,15-19,40-44,0.08642403003841745,0,0.2546808583191117
South East,5,4,15-19,40-44,0.06519931294039517,0,0.17720455628807402
South West,5,4,15-19,40-44,0.036706620672418325,0,0.13340165266185047
West Midlands,5,4,15-19,40-44,0.04884163546443244,0,0.18769308441294927
Yorkshire and the Humber,5,4,15-19,40-44,0.04365426913008046,0,0.1666666694977815
East Midlands,5,4,15-19,45-49,0.22943723639567448,0,0.8822795610946641
East of England,5,4,15-19,45-49,0.1444893421938526,0,0.48355096267008274
Greater London,5,4,15-19,45-49,0.1793358354001976,0,0.5000001111933998
North East,5,4,15-19,45-49,0.04712554831129287,0,0.21954784662597204
North West,5,4,15-19,45-49,0.09087406997014928,0,0.290511166782879
South East,5,4,15-19,45-49,0.10290876958680392,0,0.2982397226621607
South West,5,4,15-19,45-49,0.06547599588257368,0,0.1881765966528243
West Midlands,5,4,15-19,45-49,0.06645277273702935,0,0.25000172374077834
Yorkshire and the Humber,5,4,15-19,45-49,0.058827596867507284,0,0.214285717685399
East Midlands,5,4,15-19,50-54,0.03679139135840174,0,0.14272590777514332
East of England,5,4,15-19,50-54,0.12622129802933085,0,0.46354512255711133
Greater London,5,4,15-19,50-54,0.06766717580350859,0,0.2359873074209596
North East,5,4,15-19,50-54,0.044271076216419625,0,0.22023787161018532
North West,5,4,15-19,50-54,0.02593098558513704,0,0.12188795303742044
South East,5,4,15-19,50-54,0.04177934135190346,0,0.13166421922385088
South West,5,4,15-19,50-54,0.027388438678894997,0,0.10740843173034323
West Midlands,5,4,15-19,50-54,0.05214874344893609,0,0.24130934212113758
Yorkshire and the Humber,5,4,15-19,50-54,0.029834458146513216,0,0.13222937443720617
East Midlands,5,4,15-19,55-59,0.03532638423785086,0,0.15182132159059744
East of England,5,4,15-19,55-59,0.12655627301870356,0,0.38977142243274243
Greater London,5,4,15-19,55-59,0.021444874960423136,0,0.12272265072000785
North East,5,4,15-19,55-59,0.02952472683276504,0,0.24473119431744478
North West,5,4,15-19,55-59,0.029943951466075924,0,0.10608275181666356
South East,5,4,15-19,55-59,0.061463467116424884,0,0.2596492724079285
South West,5,4,15-19,55-59,0.008380475866563467,0,0.05951328070236666
West Midlands,5,4,15-19,55-59,0.013049154424665631,0,0.0996574664249
Yorkshire and the Humber,5,4,15-19,55-59,0.005766484614045867,0,0.0625000013540855
East Midlands,5,4,15-19,60-64,0.015383995231403252,0,0.1005575001831632
East of England,5,4,15-19,60-64,0.046755916048367985,0,0.15994835412259759
Greater London,5,4,15-19,60-64,0.09522675640701872,0,0.5380256876697107
North East,5,4,15-19,60-64,0.0064568145461216826,0,0.1250000033590455
North West,5,4,15-19,60-64,0.015550674006991482,0,0.0887739748274262
South East,5,4,15-19,60-64,0.03720036503498366,0,0.12869267731486975
South West,5,4,15-19,60-64,0.04112029332648065,0,0.16194349633927527
West Midlands,5,4,15-19,60-64,0.02890185791827481,0,0.2174290684784365
Yorkshire and the Humber,5,4,15-19,60-64,0.06527989427221409,0,0.39694006191738085
East Midlands,5,4,15-19,65-69,0.0389727019479184,0,0.166667371008729
East of England,5,4,15-19,65-69,0.023535562502361433,0,0.16666737542663032
Greater London,5,4,15-19,65-69,0.04284412451938434,0,0.24015355369758903
North East,5,4,15-19,65-69,0.040636969561691605,0,0.250000413389861
North West,5,4,15-19,65-69,0.10459540610882775,0,0.6134242058639223
South East,5,4,15-19,65-69,0.12932471569586643,0,0.6726168862577198
South West,5,4,15-19,65-69,0.09173012860907945,0,0.5319853657566627
West Midlands,5,4,15-19,65-69,0.11648612843420757,0,1.2506955997525526
Yorkshire and the Humber,5,4,15-19,65-69,0.016623031646634152,0,0.09985409215511387
East Midlands,5,4,15-19,70-74,0.011575288571332071,0,0.07860195342060285
East of England,5,4,15-19,70-74,0.04055113010875398,0,0.15372866145451441
Greater London,5,4,15-19,70-74,0.040070474118490886,0,0.214286043154531
North East,5,4,15-19,70-74,0.007073420596741598,0,0.0833333348751395
North West,5,4,15-19,70-74,0.04377377747186762,0,0.3001928384299999
South East,5,4,15-19,70-74,0.17134001257167034,0,0.5574455122763308
South West,5,4,15-19,70-74,0.06222885728052185,0,0.33356239604568655
West Midlands,5,4,15-19,70-74,0.05766809281908681,0,0.5387503880723389
Yorkshire and the Humber,5,4,15-19,70-74,0.018127253545456905,0,0.09875281321461477
East Midlands,5,4,15-19,75+,0.03890542341983559,0,0.25888637976554746
East of England,5,4,15-19,75+,0.03193567935280201,0,0.16618923559707816
Greater London,5,4,15-19,75+,0.049153078754041374,0,0.2637744266098619
North East,5,4,15-19,75+,0.01547742255060265,0,0.2771212104078665
North West,5,4,15-19,75+,0.03047423494659891,0,0.20848280021521784
South East,5,4,15-19,75+,0.07535567876202437,0,0.3750006548159917
South West,5,4,15-19,75+,0.059768367631871704,0,0.3339290137850475
West Midlands,5,4,15-19,75+,0.043232156287237346,0,0.4501140002813677
Yorkshire and the Humber,5,4,15-19,75+,0.004619204378623896,0,0.07661728080424328
East Midlands,5,4,20-24,0-4,0.12088753889446135,0,0.5072758041937275
East of England,5,4,20-24,0-4,0.06526020354240848,0,0.2949933608821318
Greater London,5,4,20-24,0-4,0.06902520278115447,0,0.2546062306601398
North East,5,4,20-24,0-4,0.009446374311395809,0,0.12500000338932457
North West,5,4,20-24,0-4,0.0754528909233404,0,0.36977445258095976
South East,5,4,20-24,0-4,0.03237202108317953,0,0.11927189402187847
South West,5,4,20-24,0-4,0.8034222038775829,0,3.600000014832199
West Midlands,5,4,20-24,0-4,0.019116033529268914,0,0.13404743666106178
Yorkshire and the Humber,5,4,20-24,0-4,0.0373457287622619,0,0.2123673154155818
East Midlands,5,4,20-24,5-9,0.0669642985361324,0,0.38462785760065504
East of England,5,4,20-24,5-9,0.06528883856755827,0,0.26300304925648327
Greater London,5,4,20-24,5-9,0.030008431488475786,0,0.11829325344528072
North East,5,4,20-24,5-9,0.01126301787622713,0,0.100000001659903
North West,5,4,20-24,5-9,0.010362960837717913,0,0.07048382686618107
South East,5,4,20-24,5-9,0.028463328165158088,0,0.10150277041912015
South West,5,4,20-24,5-9,0.11483198768635755,0,0.4884879719780428
West Midlands,5,4,20-24,5-9,0.018876562371953655,0,0.12404100620870102
Yorkshire and the Humber,5,4,20-24,5-9,0.0560760962222948,0,0.21065213176689063
East Midlands,5,4,20-24,10-14,0.05626410057969267,0,0.250000003796438
East of England,5,4,20-24,10-14,0.05180737596475976,0,0.19126996496282853
Greater London,5,4,20-24,10-14,0.017741470089667134,0,0.0833333347349357
North East,5,4,20-24,10-14,0.006547888311555663,0,0.100000001659903
North West,5,4,20-24,10-14,0.016115525397405708,0,0.13652682310834421
South East,5,4,20-24,10-14,0.04603245982761862,0,0.1381171825861183
South West,5,4,20-24,10-14,0.17990518674274386,0,0.8751568274942633
West Midlands,5,4,20-24,10-14,0.017525267830794576,0,0.11811725830008298
Yorkshire and the Humber,5,4,20-24,10-14,0.07189703103466179,0,0.33333372511131387
East Midlands,5,4,20-24,15-19,0.14230798157159127,0,0.4253773846871112
East of England,5,4,20-24,15-19,0.16795566426262648,0,0.610463416135981
Greater London,5,4,20-24,15-19,0.07338695341603155,0,0.20833346854237897
North East,5,4,20-24,15-19,0.05094390874853637,0,0.3203473376444825
North West,5,4,20-24,15-19,0.13182621204241468,0,0.4375003556675635
South East,5,4,20-24,15-19,0.19793220198118086,0.03511164449732265,0.43130058143698913
South West,5,4,20-24,15-19,0.6182952782745228,0,2.6669242521127003
West Midlands,5,4,20-24,15-19,0.11926089091558352,0,0.41136427462906533
Yorkshire and the Humber,5,4,20-24,15-19,0.23731581583708183,0,0.6532520888693681
East Midlands,5,4,20-24,20-24,0.4600157851586944,0,1.215704429911932
East of England,5,4,20-24,20-24,0.2256932250133348,0,0.5329221661936672
Greater London,5,4,20-24,20-24,0.29509292507986584,0.09367633268640511,0.6003456362807986
North East,5,4,20-24,20-24,0.09198147548675357,0,0.39890210781271224
North West,5,4,20-24,20-24,0.2691058050042075,0,0.6120437422773748
South East,5,4,20-24,20-24,0.4506109425595766,0.13145007838267897,0.9391507675087498
South West,5,4,20-24,20-24,1.0215247757393697,0,2.993943712803169
West Midlands,5,4,20-24,20-24,0.054224277758355276,0,0.250000003796438
Yorkshire and the Humber,5,4,20-24,20-24,0.4680728401680455,0.0714285717637085,1.116010214915731
East Midlands,5,4,20-24,25-29,0.21678685760424563,0,0.8333294788476665
East of England,5,4,20-24,25-29,0.22559897128032222,0,0.5378160968588676
Greater London,5,4,20-24,25-29,0.19929928714126838,0.02777777778414785,0.4466672410066406
North East,5,4,20-24,25-29,0.1109052350441031,0,0.36189546390625943
North West,5,4,20-24,25-29,0.14221798901709343,0,0.4148401756637042
South East,5,4,20-24,25-29,0.22174703312249416,0.06506909249476028,0.46345303323462533
South West,5,4,20-24,25-29,0.3806170988174114,0,1.4193688056308615
West Midlands,5,4,20-24,25-29,0.1944228578896026,0,0.6918054649277987
Yorkshire and the Humber,5,4,20-24,25-29,0.3221933752427109,0,0.820894360251017
East Midlands,5,4,20-24,30-34,0.1693323740620903,0,0.7001806438352806
East of England,5,4,20-24,30-34,0.15263258992078635,0,0.37242834669796365
Greater London,5,4,20-24,30-34,0.11840955621059464,0,0.27936465443436354
North East,5,4,20-24,30-34,0.08421565241968967,0,0.3062298067640939
North West,5,4,20-24,30-34,0.10536569997242669,0,0.30750548822095786
South East,5,4,20-24,30-34,0.15975843488130045,0.02379047690380785,0.3788400222093524
South West,5,4,20-24,30-34,0.2570151542027821,0,0.7890811959092122
West Midlands,5,4,20-24,30-34,0.06585913257449695,0,0.26609564586261236
Yorkshire and the Humber,5,4,20-24,30-34,0.17374192517638107,0,0.47121627232961205
East Midlands,5,4,20-24,35-39,0.1179246394951268,0,0.5061943702978541
East of England,5,4,20-24,35-39,0.16329911378386172,0,0.45823684519397684
Greater London,5,4,20-24,35-39,0.09817511666695501,0,0.2542286588624994
North East,5,4,20-24,35-39,0.04723595351322327,0,0.250000004329507
North West,5,4,20-24,35-39,0.05341579018406099,0,0.2030650797795244
South East,5,4,20-24,35-39,0.13168352337745798,0.021843097909681003,0.29636443287894426
South West,5,4,20-24,35-39,0.1312324384172492,0,0.5000148022462433
West Midlands,5,4,20-24,35-39,0.055268214626117154,0,0.250000003796438
Yorkshire and the Humber,5,4,20-24,35-39,0.08848294898312278,0,0.2724974436009386
East Midlands,5,4,20-24,40-44,0.13191263731738148,0,0.5414255546202533
East of England,5,4,20-24,40-44,0.09849736178608107,0,0.2840606941121929
Greater London,5,4,20-24,40-44,0.0692406306707632,0,0.18818121883154268
North East,5,4,20-24,40-44,0.0738913125037146,0,0.39538192184476767
North West,5,4,20-24,40-44,0.047816311400171035,0,0.17522867141860926
South East,5,4,20-24,40-44,0.11267807163035327,0.019525715118532343,0.25433698113928915
South West,5,4,20-24,40-44,0.12853896581081553,0,0.5000001126034372
West Midlands,5,4,20-24,40-44,0.0452833567510595,0,0.1956133877565734
Yorkshire and the Humber,5,4,20-24,40-44,0.106945518869213,0,0.3118921990299502
East Midlands,5,4,20-24,45-49,0.17410032171238163,0,0.5670372388230406
East of England,5,4,20-24,45-49,0.05648835216616761,0,0.1875773478893668
Greater London,5,4,20-24,45-49,0.066640227658984,0,0.20334905884587826
North East,5,4,20-24,45-49,0.01142649813990625,0,0.100000001659903
North West,5,4,20-24,45-49,0.05095606964083302,0,0.16686565956736793
South East,5,4,20-24,45-49,0.13063858492508557,0.016610841949314104,0.3278947061871448
South West,5,4,20-24,45-49,0.17453188124118985,0,0.7903212322349722
West Midlands,5,4,20-24,45-49,0.05433435810103687,0,0.2199123522400996
Yorkshire and the Humber,5,4,20-24,45-49,0.1417503637109399,0,0.400000508416726
East Midlands,5,4,20-24,50-54,0.04936535769306264,0,0.2039042675749848
East of England,5,4,20-24,50-54,0.11388044254205372,0,0.31902318323956347
Greater London,5,4,20-24,50-54,0.05026106459077131,0,0.17837818039532916
North East,5,4,20-24,50-54,0.02127381114150648,0,0.16008701219422608
North West,5,4,20-24,50-54,0.03941509091841071,0,0.1690134262348259
South East,5,4,20-24,50-54,0.11234360105865354,0.019324175008090486,0.2437610211727405
South West,5,4,20-24,50-54,0.0902698822342715,0,0.33582338838416664
West Midlands,5,4,20-24,50-54,0.024094003771642714,0,0.13119903907829028
Yorkshire and the Humber,5,4,20-24,50-54,0.09435311080392585,0,0.3000000087365308
East Midlands,5,4,20-24,55-59,0.06758691278747407,0,0.2783015103945857
East of England,5,4,20-24,55-59,0.06196408307939585,0,0.20002863607960636
Greater London,5,4,20-24,55-59,0.026413004962423894,0,0.115384615384634
North East,5,4,20-24,55-59,0.030747472383788287,0,0.23718720722045508
North West,5,4,20-24,55-59,0.05404966503815736,0,0.19791852806392024
South East,5,4,20-24,55-59,0.08447086698248182,0,0.2114063806910388
South West,5,4,20-24,55-59,0.08199367993485233,0,0.3487746565840098
West Midlands,5,4,20-24,55-59,0.02274571495741446,0,0.1440376610209915
Yorkshire and the Humber,5,4,20-24,55-59,0.07967587794971623,0,0.3000001077416905
East Midlands,5,4,20-24,60-64,0.04616613727995824,0,0.17953309087837624
East of England,5,4,20-24,60-64,0.05974356492446219,0,0.1729433014788187
Greater London,5,4,20-24,60-64,0.029754820518136212,0,0.1991528883726863
North East,5,4,20-24,60-64,0.009527344826750647,0,0.12279047988097913
North West,5,4,20-24,60-64,0.053342778252272884,0,0.19666092469146146
South East,5,4,20-24,60-64,0.07679843835591667,0,0.21912623161991557
South West,5,4,20-24,60-64,0.04700529895422335,0,0.2500123438380639
West Midlands,5,4,20-24,60-64,0.039431942395251975,0,0.21841527152869467
Yorkshire and the Humber,5,4,20-24,60-64,0.04926000233597369,0,0.19507535890367467
East Midlands,5,4,20-24,65-69,0.25620667846981576,0,2.061795316355227
East of England,5,4,20-24,65-69,0.017146108449228214,0,0.10347324618035338
Greater London,5,4,20-24,65-69,0.10639681196922945,0,0.3531176970977489
North East,5,4,20-24,65-69,0.008563271062784573,0,0.10026968597823477
North West,5,4,20-24,65-69,0.01603724199704113,0,0.11591016958676756
South East,5,4,20-24,65-69,0.07268557961573653,0,0.23700014759357843
South West,5,4,20-24,65-69,0.0695376105584796,0,0.333333702247758
West Midlands,5,4,20-24,65-69,0.01433646225277448,0,0.1547430861722443
Yorkshire and the Humber,5,4,20-24,65-69,0.15978683020295828,0,0.5714286734030117
East Midlands,5,4,20-24,70-74,0.029687882361213582,0,0.2000000033092885
East of England,5,4,20-24,70-74,0.004748119832986647,0,0.0555555558815
Greater London,5,4,20-24,70-74,0.02035799282317325,0,0.11542592219929233
North East,5,4,20-24,70-74,0.009684122019500242,0,0.1250000033590455
North West,5,4,20-24,70-74,0.007199721716495252,0,0.0714285717637085
South East,5,4,20-24,70-74,0.07867188589717684,0,0.25000063010020557
South West,5,4,20-24,70-74,0.06719863014667678,0,0.27356849597749683
West Midlands,5,4,20-24,70-74,0.031436885046006634,0,0.16885250599962526
Yorkshire and the Humber,5,4,20-24,70-74,0.1133256767765695,0,0.4999991865888131
East Midlands,5,4,20-24,75+,0.1059828158150527,0,0.80000042582431
East of England,5,4,20-24,75+,0.025014231995370347,0,0.14185359309925022
Greater London,5,4,20-24,75+,0.03966532407334284,0,0.16677531326956585
North East,5,4,20-24,75+,0.008605776901777391,0,0.1250000033590455
North West,5,4,20-24,75+,0.015777217185757655,0,0.15413532576154615
South East,5,4,20-24,75+,0.06767498620212979,0,0.2308339304621092
South West,5,4,20-24,75+,0.05488506768537782,0,0.33333334649645957
West Midlands,5,4,20-24,75+,0.011407738637439992,0,0.1250000033590455
Yorkshire and the Humber,5,4,20-24,75+,0.2014571540028986,0,0.7148057032845255
East Midlands,5,4,25-29,0-4,0.11658249931320376,0,0.4230883460212006
East of England,5,4,25-29,0-4,0.03942752552607537,0,0.281124120966717
Greater London,5,4,25-29,0-4,0.056408907359027385,0,0.21159895488871472
North East,5,4,25-29,0-4,0.03395565763307524,0,0.2500000038097647
North West,5,4,25-29,0-4,0.04565550444037093,0,0.24004079094739245
South East,5,4,25-29,0-4,0.06290715760449973,0,0.18524191421398853
South West,5,4,25-29,0-4,0.05305755461432512,0,0.1944025834858619
West Midlands,5,4,25-29,0-4,0.059799105715418945,0,0.3000001077416905
Yorkshire and the Humber,5,4,25-29,0-4,0.10160106851911423,0,0.4649042011747569
East Midlands,5,4,25-29,5-9,0.025720381502467846,0,0.11848444393457176
East of England,5,4,25-29,5-9,0.1567454864220692,0,0.40912014719610246
Greater London,5,4,25-29,5-9,0.04557236375268918,0,0.15053419591574563
North East,5,4,25-29,5-9,0.04569490842453843,0,0.20620968933222422
North West,5,4,25-29,5-9,0.06048196518008774,0,0.17522603692695074
South East,5,4,25-29,5-9,0.03740439043687074,0,0.10635727190528427
South West,5,4,25-29,5-9,0.08128674930060491,0,0.22866740098397456
West Midlands,5,4,25-29,5-9,0.0728459538131222,0,0.2857259303784334
Yorkshire and the Humber,5,4,25-29,5-9,0.08465154101509538,0,0.3085210116798159
East Midlands,5,4,25-29,10-14,0.04000784477736763,0,0.17000122865989878
East of England,5,4,25-29,10-14,0.056905609854870164,0,0.19234863717019726
Greater London,5,4,25-29,10-14,0.026608552582138983,0,0.10070875958969834
North East,5,4,25-29,10-14,0.027762555949982688,0,0.18299723645267094
North West,5,4,25-29,10-14,0.011340170555074235,0,0.07142857153525478
South East,5,4,25-29,10-14,0.06075879221686841,0,0.14885599595334015
South West,5,4,25-29,10-14,0.02688524429591893,0,0.14763381316360577
West Midlands,5,4,25-29,10-14,0.03412483538786457,0,0.14828103784434368
Yorkshire and the Humber,5,4,25-29,10-14,0.030280800365632753,0,0.150000840321257
East Midlands,5,4,25-29,15-19,0.0334469184489011,0,0.1628030984682743
East of England,5,4,25-29,15-19,0.13718945089130677,0,0.3227738638166036
Greater London,5,4,25-29,15-19,0.051920989939295926,0,0.16906602094015702
North East,5,4,25-29,15-19,0.08293304853871718,0,0.42774930099576086
North West,5,4,25-29,15-19,0.02232671754989637,0,0.10000111779720193
South East,5,4,25-29,15-19,0.049463025573603825,0,0.14365620038698806
South West,5,4,25-29,15-19,0.04262050635656626,0,0.17047159809935122
West Midlands,5,4,25-29,15-19,0.08737867567153484,0,0.3302864475953789
Yorkshire and the Humber,5,4,25-29,15-19,0.02458082729934885,0,0.11795311745714623
East Midlands,5,4,25-29,20-24,0.18338654283093478,0,0.49864088123699746
